pitch_mean,pitch_std,pitch_range,pitch_max,pitch_min,voiced_fraction,energy_mean,energy_std,energy_range,duration,speech_rate,pause_count,pause_rate,pause_mean_dur,voiced_duration,zcr_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,hfe_ratio,hnr_mean,jitter_local,shimmer_local,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,filename,emotion,intensity,actor_id,gender
145.56241569689396,21.947735531029267,80.4748747471785,192.07458901020084,111.59971426302234,0.33045977011494254,0.004511432,0.007323615,0.036393136,3.703708333333333,0.43487945640067954,1,0.2699996625004219,0.05333333333333334,1.6106666666666667,0.042810198904454026,6780.322651442226,4440.367533801929,12355.334051724138,0.14414485,11.590640824432018,0.02732697145231423,0.13294239905452826,-652.24115,69.28093,-3.692371,11.728851,3.0127633,11.101811,-6.106993,-1.5688689,-6.384502,-5.752694,-10.740143,-4.3840003,1.180043,153.07812,82.55512,19.86567,23.95136,13.222675,17.211123,15.571563,10.434839,11.338425,9.778486,14.179466,8.180212,7.7044086,03-01-04-02-01-02-01.wav,sad,strong,1,male
141.7729868266328,22.47369942200219,82.48038305388083,186.60659830736148,104.12621525348065,0.36182336182336183,0.0048372704,0.006848423,0.029587248,3.7370833333333335,0.4595384100791615,0,0.0,0.0,1.7173333333333334,0.042160512375356125,6725.494838972653,4417.3222036548195,12357.371794871795,0.13148643,9.539833588249849,0.027577247127543808,0.10513636444993907,-650.43475,71.00575,-1.6740149,11.137111,6.426335,11.2432375,-6.424383,1.0434902,-7.529535,-6.578286,-13.766917,-3.7808647,1.167107,160.26091,86.12572,21.018297,22.952799,12.581113,17.548233,15.925154,9.420029,14.034034,11.195821,18.163128,7.650508,6.9674478,03-01-04-02-02-01-01.wav,sad,strong,1,male
140.65171792730402,18.397750637771928,92.53899121375278,203.49593842053727,110.95694720678449,0.37606837606837606,0.0058990936,0.007771416,0.028373908,3.7370625,0.4623952636596257,0,0.0,0.0,1.728,0.04164997329059829,6896.716930820243,4358.710609582094,12508.21314102564,0.14672692,8.358226317596374,0.02598002227473267,0.1560802323623862,-636.48676,70.95319,-4.674072,14.9717245,3.3033524,11.239858,-7.639233,1.0996047,-7.387783,-5.972332,-11.932848,-3.0089712,1.6879243,176.49133,83.93408,20.43427,22.711124,13.5621195,16.447836,17.224329,8.757441,14.755508,11.074847,16.934515,7.561366,8.613562,03-01-04-02-02-02-01.wav,sad,strong,1,male
167.14846960089704,40.87817732837624,162.54020886640734,282.842712474619,120.30250360821167,0.25895316804407714,0.008106401,0.012694174,0.060536046,3.8705416666666665,0.4519608581916829,1,0.2583617710699407,0.064,1.7493333333333334,0.06889339058195593,6134.619096573832,3987.0773953788575,11312.629132231405,0.20688236,7.307525050972022,0.033829336047768235,0.11061109710832202,-578.98865,62.405315,-8.723745,13.807444,1.7894554,6.853797,-6.779374,1.6812309,-3.129483,-0.87246543,-9.711343,-3.9222543,1.1898443,166.031,70.75267,24.095926,27.584038,17.575256,16.814789,18.646269,11.623795,10.600474,7.98668,13.824288,9.53238,8.962106,03-01-05-01-01-01-01.wav,angry,normal,1,male
193.8279705805772,54.022281337900154,207.6187098382628,321.1691527453505,113.55044290708773,0.3324324324324324,0.009117907,0.012916401,0.059848677,3.9372708333333333,0.48493827683092666,1,0.25398303604971717,0.05333333333333334,1.9093333333333333,0.0704075168918919,6352.360298944932,3701.2835544590066,11747.508445945947,0.2194814,6.84598615509278,0.027988714366794145,0.12450920331624757,-558.0903,60.273037,-9.117496,13.649888,-2.485257,6.0296597,-7.8237543,0.5218871,-7.946145,-5.875875,-9.344623,-5.446145,-1.7070966,167.9359,68.77164,23.92051,26.763645,21.137053,17.671328,17.80345,11.812892,13.925534,10.298192,11.991077,10.050976,8.615207,03-01-05-01-01-02-01.wav,angry,normal,1,male
156.52441120047402,33.053823208897704,116.0697226317327,224.49240966187455,108.42268703014184,0.3069908814589666,0.0066069933,0.010099749,0.04973753,3.5035,0.4231958517672803,0,0.0,0.0,1.4826666666666666,0.0606938046162614,6690.33947417556,3810.9096927769183,12698.067059270517,0.19802518,5.841921170323145,0.028562838727242818,0.14210057400845705,-595.0243,58.63152,-2.3276181,13.655265,2.586828,7.255311,-6.0467424,2.112173,-5.78033,-4.3421254,-9.432347,-3.4377162,-0.09518718,154.31287,76.06538,21.671701,27.484959,14.537465,17.305702,17.597366,10.004113,11.485851,9.235767,14.838966,8.666776,8.50134,03-01-05-01-02-01-01.wav,angry,normal,1,male
152.86649955595618,41.93922008541429,190.60500721642333,240.60500721642333,50.0,0.33618233618233617,0.010389194,0.015471372,0.065819256,3.7370625,0.4424152214027283,1,0.267589851654876,0.05333333333333334,1.6533333333333333,0.07504368100071225,5977.956258599572,3476.028510085233,11529.313568376068,0.24751048,6.463051054774898,0.025298976744984752,0.12880135792557731,-557.4183,59.952057,-3.6888146,12.916796,-0.013789424,8.49737,-7.3896723,1.7407534,-4.216524,-5.3085866,-10.202172,-4.530848,0.68083215,160.84914,78.59338,22.742868,27.39709,15.29512,17.107548,20.025562,10.460916,11.658637,9.89482,15.427641,9.584939,10.916089,03-01-05-01-02-02-01.wav,angry,normal,1,male
345.06873783855775,46.43881934701392,179.34559653807585,421.34441438193437,241.99881784385852,0.34805194805194806,0.051100224,0.07280069,0.28599,4.104104166666667,0.49121560226805483,0,0.0,0.0,2.016,0.08750253652597402,5623.7100622096,3023.426993389917,10777.11038961039,0.34570578,9.244590671823095,0.021336803730975653,0.12190725696051405,-382.96606,53.877857,-23.295197,4.5904512,-9.281444,-0.87772375,-10.370431,-2.3168542,-15.354205,-8.7570095,-11.345289,-7.9053793,-5.038463,167.39005,50.591385,31.312841,17.736538,19.28355,19.624275,20.157423,10.561074,16.608755,10.009321,12.704306,10.648365,10.86535,03-01-05-02-01-01-01.wav,angry,strong,1,male
245.8488213211291,49.93081542345879,164.33806291715806,328.6761258343161,164.33806291715806,0.4682926829268293,0.031457525,0.043575477,0.20795779,4.371041666666667,0.5563891139602497,1,0.22877841856918163,0.6826666666666666,2.432,0.11394340701219512,5012.160489587624,2187.3510384518368,10093.788109756097,0.38244787,10.743433629794948,0.02246416420805459,0.09912072791346031,-398.33093,52.28169,-28.397718,12.267397,-10.859696,3.7202883,-12.748708,-1.9727651,-11.1578665,-6.1966987,-13.095329,-9.452901,-1.8068534,139.54742,59.009354,33.867123,18.565918,20.982191,20.106678,18.822416,13.275829,15.5457325,8.599375,12.2562065,11.5277605,11.0863495,03-01-05-02-01-02-01.wav,angry,strong,1,male
245.35462030160153,56.01874636253101,229.40625253605955,366.80161728186846,137.3953647458089,0.327319587628866,0.03165411,0.046485107,0.18430218,4.137458333333333,0.46147493932466593,1,0.24169427688093537,0.14933333333333335,1.9093333333333333,0.12269450708762887,5104.580589511714,2184.317712001865,9799.230831185567,0.45508575,7.863349333398444,0.025967045613947345,0.14130202781074447,-433.96576,53.986023,-22.437214,10.337306,-7.014483,4.4466424,-9.936925,-1.8927367,-10.486031,-7.3606787,-12.758347,-6.5644193,-1.5250016,171.29642,61.958454,27.367237,24.177557,15.479217,16.952545,23.181225,11.923272,12.228783,10.97026,14.186788,10.03364,9.643171,03-01-05-02-02-01-01.wav,angry,strong,1,male
353.3267238032531,44.88266221752542,171.82496228694015,431.19287321714205,259.3679109302019,0.3908872901678657,0.08850297,0.120524496,0.46107686,4.437770833333333,0.5095651439114045,1,0.22533835963063287,0.08533333333333333,2.2613333333333334,0.12785943120503598,5177.487547068495,2045.477110958151,10112.522482014389,0.497083,9.120773242931616,0.02104099619222324,0.1160965221358233,-338.97913,44.90493,-24.296865,3.9212265,-13.2807255,1.456002,-13.051086,-4.972659,-16.886797,-7.3687496,-14.381403,-8.851163,-2.0966725,183.47365,52.412292,29.512175,16.907059,19.870163,18.682655,21.744581,11.29824,17.05728,9.574663,14.121588,10.684612,10.004983,03-01-05-02-02-02-01.wav,angry,strong,1,male
132.37008968943857,35.956210606042816,137.68759933422865,187.68759933422865,50.0,0.43478260869565216,0.0056743654,0.008353196,0.037305016,3.6703333333333332,0.4504586322768141,0,0.0,0.0,1.6533333333333333,0.05884284420289855,5823.188495953553,3526.059365120825,11950.611413043478,0.09576438,11.477032553841491,0.02677444543665864,0.1207626375693883,-620.86926,72.92555,3.069638,15.845616,5.005441,15.862975,-6.974336,2.5582352,-6.399506,-6.247275,-8.1957035,-2.013455,0.4904939,159.83867,72.45807,21.80836,18.594463,13.739721,18.688534,16.041964,8.761508,12.481337,10.901201,13.649221,9.205564,9.190841,03-01-06-01-01-01-01.wav,fearful,normal,1,male
164.72041027079746,26.243973243656228,117.18448213150631,221.91389441356898,104.72941228206267,0.4046920821114369,0.005428494,0.007537963,0.026878066,3.636979166666667,0.4604553916654733,0,0.0,0.0,1.6746666666666667,0.060051434200879765,5983.587592053661,3474.4738515594954,12174.5784457478,0.094009854,9.285604546733966,0.027198189139964135,0.14068496712373338,-635.4471,72.67471,-2.9517868,10.282644,2.131883,12.7642765,-7.8575144,0.4886411,-9.560815,-9.200944,-11.435256,-3.857509,0.25524315,162.61884,76.854485,20.719572,18.80352,12.23706,17.461327,17.698534,7.0903106,13.617433,11.535968,14.5902,9.298445,8.445752,03-01-06-01-01-02-01.wav,fearful,normal,1,male
